Uniclass Product Name,Uniclass Product Code,Uniclass System Name,Uniclass System Code,IFC Object,Property Set/Defined by,Attribute Name / IfcProperty,COBie Mapping,Template Type,Primary Measure Type,Defined Data,,Discipline,Data Template Within Model,Stage Required,Register of Assets,Support for Business Questions,Support for Compliance and Regulatory Responsibilities,Management of Capacity and Utilization,Support for Repurposing,Predicted and Actual Impacts,Operations,Maintenance and Repair,Replacement
Water treatment dosing pots,Pr_60_55_97_97,Heating systems,Ss_60_40_37,IfcFlowStorageDevice,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Water treatment dosing pots,Pr_60_55_97_97,Heating systems,Ss_60_40_37,IfcFlowStorageDevice,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Water treatment dosing pots,Pr_60_55_97_97,Heating systems,Ss_60_40_37,IfcFlowStorageDevice,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Water treatment dosing pots,Pr_60_55_97_97,Heating systems,Ss_60_40_37,IfcFlowStorageDevice,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Building Services,Stage 3,Stage 6,x,,x,,,,x,x,x
Water treatment dosing pots,Pr_60_55_97_97,Heating systems,Ss_60_40_37,IfcFlowStorageDevice,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Water treatment dosing pots,Pr_60_55_97_97,Heating systems,Ss_60_40_37,IfcFlowStorageDevice,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,x
Water treatment dosing pots,Pr_60_55_97_97,Heating systems,Ss_60_40_37,IfcFlowStorageDevice,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,x
Water treatment dosing pots,Pr_60_55_97_97,Heating systems,Ss_60_40_37,IfcFlowStorageDevice,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,x
Water treatment dosing pots,Pr_60_55_97_97,Heating systems,Ss_60_40_37,IfcFlowStorageDevice,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,
Water treatment dosing pots,Pr_60_55_97_97,Heating systems,Ss_60_40_37,IfcFlowStorageDevice,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,
Water treatment dosing pots,Pr_60_55_97_97,Heating systems,Ss_60_40_37,IfcFlowStorageDevice,Pset_Warranty,Exclusions,,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,,PredefinedType,,p_enumeratedvalue,IfcBoilerTypeEnum,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Building Services,Stage 3,Stage 6,x,,x,,,,x,x,x
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,x
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,x
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,x
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,Pset_Warranty,Exclusions,,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,Pset_BoilerTypeCommon,PressureRating,,p_singlevalue,IfcPressureMeasure,,,Building Services,Stage 3,Stage 3,,,,,,,,,
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,Pset_BoilerTypeCommon,NominalEnergyConsumption,,p_singlevalue,IfcPowerMeasure,,,Building Services,Stage 3,Stage 3,,,,,,x,,,
Boilers,Pr_60_60_08,Heating systems,Ss_60_40_37,IfcBoilerType,Pset_BoilerTypeCommon,EnergySource,,p_enumeratedvalue,IfcLabel,,,Building Services,Stage 3,Stage 3,,,x,,,x,x,,
Burners,Pr_60_60_10,Heating systems,Ss_60_40_37,IfcBuildingElementProxy,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,TBC,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Burners,Pr_60_60_10,Heating systems,Ss_60_40_37,IfcBuildingElementProxy,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,TBC,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Burners,Pr_60_60_10,Heating systems,Ss_60_40_37,IfcBuildingElementProxy,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,TBC,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Burners,Pr_60_60_10,Heating systems,Ss_60_40_37,IfcBuildingElementProxy,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,TBC,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Burners,Pr_60_60_10,Heating systems,Ss_60_40_37,IfcBuildingElementProxy,,PredefinedType,,p_enumeratedvalue,IfcBuildingElementProxyTypeEnum,,,TBC,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Burners,Pr_60_60_10,Heating systems,Ss_60_40_37,IfcBuildingElementProxy,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,TBC,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Burners,Pr_60_60_10,Heating systems,Ss_60_40_37,IfcBuildingElementProxy,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,TBC,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Burners,Pr_60_60_10,Heating systems,Ss_60_40_37,IfcBuildingElementProxy,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,TBC,Stage 3,Stage 4,,x,,,,,x,x,x
Burners,Pr_60_60_10,Heating systems,Ss_60_40_37,IfcBuildingElementProxy,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,TBC,Stage 3,Stage 6,,,,,,,x,x,x
Burners,Pr_60_60_10,Heating systems,Ss_60_40_37,IfcBuildingElementProxy,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,TBC,Stage 3,Stage 6,,,,,,,x,x,x
Burners,Pr_60_60_10,Heating systems,Ss_60_40_37,IfcBuildingElementProxy,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,TBC,Stage 3,Stage 5,,,,,,,x,x,x
Burners,Pr_60_60_10,Heating systems,Ss_60_40_37,IfcBuildingElementProxy,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,TBC,Stage 3,Stage 6,,,,,,,x,x,
Burners,Pr_60_60_10,Heating systems,Ss_60_40_37,IfcBuildingElementProxy,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,TBC,Stage 3,Stage 5,,,,,,,x,x,
Burners,Pr_60_60_10,Heating systems,Ss_60_40_37,IfcBuildingElementProxy,Pset_Warranty,Exclusions,,p_singlevalue,IfcText,,,TBC,Stage 3,Stage 5,,,,,,,x,x,
Burners,Pr_60_60_10,Heating systems,Ss_60_40_37,IfcBuildingElementProxy,Pset_BurnerTypeCommon,EnergySource,,p_enumeratedvalue,IfcLabel,,,TBC,Stage 3,Stage 3,,,x,,,x,x,,
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,,PredefinedType,,p_enumeratedvalue,IfcChillerTypeEnum,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Building Services,Stage 3,Stage 6,x,,x,,,,x,x,x
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,x
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,x
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,x
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,Pset_Warranty,Exclusions,,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,Pset_ChillerTypeCommon,NominalCapacity,,p_singlevalue,IfcPowerMeasure ,,,Building Services,Stage 3,Stage 3,,,,,x,x,,,
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,Pset_ChillerTypeCommon,NominalEfficiency,,p_singlevalue,IfcPositiveRatioMeasure ,,,Building Services,Stage 3,Stage 3,,,,,,x,,,
Chillers and cooling towers,Pr_60_60_13,Chilled water systems,Ss_60_40_17_12,IfcChillerType,Pset_ChillerTypeCommon,NominalPowerConsumption,,p_singlevalue,IfcPowerMeasure ,,,Building Services,Stage 3,Stage 3,,,,,,x,,,
Heat recovery distribution equipment,Pr_60_60_36,Ventilation and air conditioning systems,Ss_65,IfcAirToAirHeatRecoveryType,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Heat recovery distribution equipment,Pr_60_60_36,Ventilation and air conditioning systems,Ss_65,IfcAirToAirHeatRecoveryType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Heat recovery distribution equipment,Pr_60_60_36,Ventilation and air conditioning systems,Ss_65,IfcAirToAirHeatRecoveryType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Heat recovery distribution equipment,Pr_60_60_36,Ventilation and air conditioning systems,Ss_65,IfcAirToAirHeatRecoveryType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Heat recovery distribution equipment,Pr_60_60_36,Ventilation and air conditioning systems,Ss_65,IfcAirToAirHeatRecoveryType,,PredefinedType,,p_enumeratedvalue,IfcAirToAirHeatRecoveryTypeEnum,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Heat recovery distribution equipment,Pr_60_60_36,Ventilation and air conditioning systems,Ss_65,IfcAirToAirHeatRecoveryType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Heat recovery distribution equipment,Pr_60_60_36,Ventilation and air conditioning systems,Ss_65,IfcAirToAirHeatRecoveryType,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Heat recovery distribution equipment,Pr_60_60_36,Ventilation and air conditioning systems,Ss_65,IfcAirToAirHeatRecoveryType,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Heat recovery distribution equipment,Pr_60_60_36,Ventilation and air conditioning systems,Ss_65,IfcAirToAirHeatRecoveryType,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,x
Heat recovery distribution equipment,Pr_60_60_36,Ventilation and air conditioning systems,Ss_65,IfcAirToAirHeatRecoveryType,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,x
Heat recovery distribution equipment,Pr_60_60_36,Ventilation and air conditioning systems,Ss_65,IfcAirToAirHeatRecoveryType,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,x
Heat recovery distribution equipment,Pr_60_60_36,Ventilation and air conditioning systems,Ss_65,IfcAirToAirHeatRecoveryType,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,
Heat recovery distribution equipment,Pr_60_60_36,Ventilation and air conditioning systems,Ss_65,IfcAirToAirHeatRecoveryType,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,
Heat recovery distribution equipment,Pr_60_60_36,Ventilation and air conditioning systems,Ss_65,IfcAirToAirHeatRecoveryType,Pset_Warranty,Exclusions,,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,
Calorifiers and plate heat exchangers,Pr_60_60_38,Heating systems,Ss_60_40_37,IfcHeatExchangerType,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Calorifiers and plate heat exchangers,Pr_60_60_38,Heating systems,Ss_60_40_37,IfcHeatExchangerType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Calorifiers and plate heat exchangers,Pr_60_60_38,Heating systems,Ss_60_40_37,IfcHeatExchangerType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Calorifiers and plate heat exchangers,Pr_60_60_38,Heating systems,Ss_60_40_37,IfcHeatExchangerType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Calorifiers and plate heat exchangers,Pr_60_60_38,Heating systems,Ss_60_40_37,IfcHeatExchangerType,,PredefinedType,,p_enumeratedvalue,IfcHeatExchangerTypeEnum,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Calorifiers and plate heat exchangers,Pr_60_60_38,Heating systems,Ss_60_40_37,IfcHeatExchangerType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Calorifiers and plate heat exchangers,Pr_60_60_38,Heating systems,Ss_60_40_37,IfcHeatExchangerType,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Calorifiers and plate heat exchangers,Pr_60_60_38,Heating systems,Ss_60_40_37,IfcHeatExchangerType,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Calorifiers and plate heat exchangers,Pr_60_60_38,Heating systems,Ss_60_40_37,IfcHeatExchangerType,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,x
Calorifiers and plate heat exchangers,Pr_60_60_38,Heating systems,Ss_60_40_37,IfcHeatExchangerType,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,x
Calorifiers and plate heat exchangers,Pr_60_60_38,Heating systems,Ss_60_40_37,IfcHeatExchangerType,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,x
Calorifiers and plate heat exchangers,Pr_60_60_38,Heating systems,Ss_60_40_37,IfcHeatExchangerType,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,Building Services,Stage 3,Stage 6,,,,,,,x,x,
Calorifiers and plate heat exchangers,Pr_60_60_38,Heating systems,Ss_60_40_37,IfcHeatExchangerType,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,
Calorifiers and plate heat exchangers,Pr_60_60_38,Heating systems,Ss_60_40_37,IfcHeatExchangerType,Pset_Warranty,Exclusions,,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 5,,,,,,,x,x,
Hot water non-storage calorifiers,Pr_60_60_38_38,Hot and cold water supply systems,Ss_55_70_38,IfcHeatExchangerType,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Hot water non-storage calorifiers,Pr_60_60_38_38,Hot and cold water supply systems,Ss_55_70_38,IfcHeatExchangerType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Hot water non-storage calorifiers,Pr_60_60_38_38,Hot and cold water supply systems,Ss_55_70_38,IfcHeatExchangerType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Hot water non-storage calorifiers,Pr_60_60_38_38,Hot and cold water supply systems,Ss_55_70_38,IfcHeatExchangerType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Hot water non-storage calorifiers,Pr_60_60_38_38,Hot and cold water supply systems,Ss_55_70_38,IfcHeatExchangerType,,PredefinedType,,p_enumeratedvalue,IfcHeatExchangerTypeEnum,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Hot water non-storage calorifiers,Pr_60_60_38_38,Hot and cold water supply systems,Ss_55_70_38,IfcHeatExchangerType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
